"Order ID,Order Date, Unit Cost , Price ,Order Qty,Channel,Promotion Name,Product Name,Product Sub Category,Product Category,State,Zone"
"7032,03/01/2012, 1.40 , 16.99 ,4,Store,Convention Promotion,Kekule 3 Handset Cordless Phone System  E30 Black,Home & Office Phones,Cell phones,Ogun,South West"
"7092,31/05/2012, 144.38 , 178.00 ,5,Store,No Discount,Fabrikam Social Videographer 1/2'' 3mm E300 White,Camcorders,Cameras and camcorders ,Borno,North East"
"508,10/07/2012, 12.35 , 26.99 ,10,Store,No Discount,Kekule KSU-less key system M38 White,Home & Office Phones,Cell phones,Bauchi,North East"
"7154,17/09/2013, 28.68 , 178.00 ,10,Store,No Discount,Fabrikam Social Videographer 1/2'' 3mm E300 White,Camcorders,Cameras and camcorders ,Borno,North East"
"1538,13/02/2014, 26.03 , 181.00 ,9,Store,Hammartan Promotion,WWI 2GB Spy Video Recorder Pen M300 Black,Recording Pen,Audio,Edo,South South"
"7346,22/07/2012, 175.68 , 178.00 ,6,Store,Adventist Promotion,Fabrikam Social Videographer 1/2'' 3mm E300 White,Camcorders,Cameras and camcorders ,Cross River,South South"
"7075,28/03/2012, 25.04 , 129.00 ,4,Store,Hammartan Promotion,Proseware LCD17W E202 Black,Monitors,Computers,Enugu,South East"
"7103,01/04/2012, 4.43 , 43.81 ,10,Store,No Discount,Kekule Expandable 4-Handset Cordless Phone System M206 White,Home & Office Phones,Cell phones,Borno,North East"
"7100,24/09/2012, 212.22 , 310.00 ,10,Store,No Discount,The Phone Company Smart phones Unlocked International M800 Gold,Smart phones & PDAs ,Cell phones,Anambra,South East"
"155,16/09/2013, 17.65 , 229.00 ,10,Store,No Discount,Proseware Professional Quality Plain-Paper Fax and Copier X100 Grey,""Printers, Scanners & Fax"",Computers,Anambra,South East"
"7483,06/01/2014, 70.53 , 109.95 ,9,Store,Hammartan Promotion,Kekule 8GB Super-Slim MP3/Video Player M800 White,MP4&MP3,Audio,Katsina,North West"
"7060,21/12/2012, 7.42 , 165.00 ,13,Store,Xmas Holiday Promotion,Fabrikam Social Videographer 1/3'' 8.5mm E200 Black,Camcorders,Cameras and camcorders ,Katsina,North West"
"808,25/06/2013, 245.25 , 310.00 ,12,Store,Adventist Promotion,The Phone Company Smart phones Unlocked International M800 Gold,Smart phones & PDAs ,Cell phones,Delta,South South"
"7081,20/03/2012, 8.46 , 229.00 ,18,Store,Hammartan Promotion,Proseware Professional Quality Plain-Paper Fax and Copier X100 Grey,""Printers, Scanners & Fax"",Computers,Katsina,North West"
"7046,19/06/2014, 18.43 , 33.90 ,6,Store,No Discount,Kekule Primary Extended Capacity Battery Pack - notebook battery X100 White,Computers Accessories,Computers,Katsina,North West"
"7053,18/04/2012, 636.30 , 699.00 ,12,Store,Easter Promotion,Kekule Projector 720p M620 Black,Projectors & Screens,Computers,Katsina,North West"
"7147,02/03/2012, 116.44 , 165.00 ,4,Store,Hammartan Promotion,Fabrikam Social Videographer 1/3'' 8.5mm E200 Black,Camcorders,Cameras and camcorders ,Katsina,North West"
"1402,12/06/2013, 29.35 , 47.95 ,12,Store,No Discount,NT Wireless Bluetooth Stereo Headphones E102 White,Bluetooth Headphones,Audio,Katsina,North West"
"7240,09/12/2013, 15.90 , 40.55 ,26,Store,Xmas Holiday Promotion,NT Wireless Bluetooth Stereo Headphones E302 White,Bluetooth Headphones,Audio,Nasarawa,North Central"
"1528,25/03/2012, 146.63 , 310.00 ,12,Store,New Year Promotion,The Phone Company Smart phones Unlocked International M800 Gold,Smart phones & PDAs ,Cell phones,Rivers,South South"
"6991,25/11/2013, 102.51 , 290.00 ,8,Store,Convention Promotion,A. Datum Super-zoom Digital Camera X300 Azure,Digital Cameras,Cameras and camcorders ,Rivers,South South"
"1168,07/03/2014, 333.31 , 627.00 ,18,Store,Hammartan Promotion,Fabrikam SLR Camera X149 Blue,Digital SLR Cameras,Cameras and camcorders ,Ondo,South West"
"627,16/03/2012, 59.81 , 699.00 ,9,Store,Hammartan Promotion,WWI Projector 720p LCD56 Black,Projectors & Screens,Computers,Anambra,South East"
"585,14/03/2014, 30.00 , 77.68 ,20,Store,No Discount,Kekule 4GB Flash MP3 Player E401 Blue,MP4&MP3,Audio,Zamfara,North West"
"1096,24/06/2014, 78.31 , 232.00 ,12,Store,Adventist Promotion,Kekule 16GB New Generation MP5 Player M1650 Pink,MP4&MP3,Audio,Zamfara,North West"
"6984,21/09/2013, 215.61 ,"" 1,592.20 "",10,Store,No Discount,""Simpson 52"""" LCD HDTV X790W Black"",Televisions,TV and Video,Imo,South East"
"7324,11/05/2013, 157.27 , 156.00 ,12,Store,Easter Promotion,WWI 1GB Digital Voice Recorder Pen E100 White,Recording Pen,Audio,Imo,South East"
"7094,25/08/2012, 22.85 , 299.00 ,12,Store,Adventist Promotion,The Phone Company PDA Phone 3.5 inches M320 Silver,Smart phones & PDAs ,Cell phones,Edo,South South"
"6997,25/04/2013, 1.38 , 46.99 ,10,Store,No Discount,Kekule In front of Centrex L15 Black,Home & Office Phones,Cell phones,Edo,South South"
"7125,16/09/2013, 149.51 , 249.99 ,10,Store,No Discount,WWI Wireless Transmitter and Bluetooth Headphones X250 Blue,Bluetooth Headphones,Audio,Edo,South South"
"1451,20/06/2014, 49.04 , 77.68 ,24,Store,No Discount,Kekule 4GB Flash MP3 Player E401 Silver,MP4&MP3,Audio,Kebbi,North West"
"7066,15/04/2013, 162.80 , 349.00 ,24,Store,Easter Promotion,WWI Desktop PC3.0 M0300 Silver,Desktops,Computers,Ondo,South West"
"7442,01/07/2012, 80.95 , 229.00 ,10,Store,No Discount,Proseware Professional Quality Plain-Paper Fax and Copier X100 Grey,""Printers, Scanners & Fax"",Computers,Sokoto,North West"
"7188,14/03/2013, 59.65 , 95.95 ,9,Store,Hammartan Promotion,Kekule 4GB Portable MP3 Player M450 Yellow,MP4&MP3,Audio,Osun,South West"
"7565,04/04/2012, 39.00 , 229.00 ,10,Store,No Discount,Proseware Professional Quality Plain-Paper Fax and Copier X100 Grey,""Printers, Scanners & Fax"",Computers,Borno,North East"
"272,16/08/2013, 113.30 , 219.00 ,12,Store,Adventist Promotion,Kekule DVD Recorder L230 Grey,Movie DVD,""Music, Movies and Audio Books"",Borno,North East"
"127,11/02/2012, 146.52 , 229.00 ,9,Store,Deeper Promotion,Proseware Professional Quality Plain-Paper Fax and Copier X100 Grey,""Printers, Scanners & Fax"",Computers,Cross River,South South"
"1483,10/10/2012, 23.34 , 229.00 ,8,Store,Convention Promotion,Proseware Professional Quality Plain-Paper Fax and Copier X100 Grey,""Printers, Scanners & Fax"",Computers,Ekiti,South West"
"1371,10/02/2012, 46.40 , 190.00 ,6,Store,New Year Promotion,Kekule Screen 100in E010 Black,Projectors & Screens,Computers,Ekiti,South West"
"841,20/06/2012, 30.36 , 77.68 ,6,Store,Adventist Promotion,Kekule 4GB Flash MP3 Player E401 White,MP4&MP3,Audio,Cross River,South South"
"7113,18/06/2013, 409.56 ,"" 1,199.00 "",12,Store,Adventist Promotion,Fabrikam Laptop19W M9800 Black,Laptops,Computers,Cross River,South South"
"7091,23/12/2013, 248.44 , 633.00 ,13,Store,Xmas Holiday Promotion,""Fabrikam Home and vacation moviemaker 1/3"""" 8.5mm M200 Blue"",Camcorders,Cameras and camcorders ,Kebbi,North West"
"7107,13/10/2012, 77.45 , 299.23 ,13,Store,Winners Promotion,Kekule 8GB Clock & Radio MP3 Player X850 Black,MP4&MP3,Audio,Edo,South South"
"1009,01/08/2013, 51.51 , 134.00 ,10,Store,No Discount,Kekule 8GB MP3 Player new model M820 Black,MP4&MP3,Audio,Oyo,South West"
"1095,05/11/2013, 44.73 , 115.00 ,8,Store,Convention Promotion,WWI Wireless Bluetooth Stereo Headphones M270 Pink,Bluetooth Headphones,Audio,Adamawa,North East"
"7098,20/01/2012, 161.89 , 188.00 ,12,Store,New Year Promotion,A. Datum All in One Digital Camera M200 Grey,Digital Cameras,Cameras and camcorders ,Bayelsa,South South"
"7028,08/12/2011, 8.21 , 12.95 ,4,Store,Convention Promotion,Kekule Mouse Lock Bundle E200 Black,Computers Accessories,Computers,Bayelsa,South South"
"761,13/03/2012, 35.48 , 47.95 ,6,Store,New Year Promotion,NT Wireless Bluetooth Stereo Headphones E102 Silver,Bluetooth Headphones,Audio,Bayelsa,South South"
"942,18/04/2012, 35.67 , 299.23 ,10,Store,No Discount,Kekule 8GB Clock & Radio MP3 Player X850 Green,MP4&MP3,Audio,Adamawa,North East"
"287,10/08/2012, 219.68 , 869.00 ,12,Store,Adventist Promotion,Simpson LCD24W X300 White,Monitors,Computers,Edo,South South"
"320,02/01/2013, 113.83 , 869.00 ,9,Store,Deeper Promotion,Simpson LCD24W X300 White,Monitors,Computers,Anambra,South East"
"1423,05/10/2013, 19.12 , 99.99 ,8,Store,Convention Promotion,NT Wireless Bluetooth Stereo Headphones M402 Silver,Bluetooth Headphones,Audio,Oyo,South West"
"1639,19/01/2014, 291.10 , 499.90 ,9,Store,Deeper Promotion,Simpson Desktop PC1.80 ED182 White,Desktops,Computers,Osun,South West"
"7115,22/09/2014, 191.03 , 588.00 ,8,Store,Convention Promotion,""A. Datum SLR Camera 35"""" X358 Gold"",Digital SLR Cameras,Cameras and camcorders ,Jigawa,North West"
"7058,10/12/2011, 3.22 , 4.74 ,80,Store,Convention Promotion,Kekule Rubberized Snap-On Cover Hard Case Cell Phone Protector E160 White,Cell phones Accessories,Cell phones,Jigawa,North West"
"1084,25/10/2014, 37.27 , 69.00 ,16,Store,Convention Promotion,Proseware CRT19 E201 White,Monitors,Computers,Jigawa,North West"
"7480,20/06/2013, 63.55 , 229.90 ,24,Store,Adventist Promotion,WWI Desktop PC1.80 E1800 White,Desktops,Computers,Kaduna,North West"
"7194,30/04/2012, 49.25 , 299.23 ,10,Store,No Discount,Kekule 8GB Clock & Radio MP3 Player X850 Green,MP4&MP3,Audio,Bayelsa,South South"
"390,15/07/2012, 38.92 , 56.90 ,4,Store,August Promotion,SV 8xDVD E130 Black,VCD & DVD,TV and Video,Bayelsa,South South"
"234,01/05/2012, 14.30 , 16.99 ,5,Store,No Discount,Kekule 3 Handset Cordless Phone System  E30 Black,Home & Office Phones,Cell phones,Jigawa,North West"
"1493,15/04/2014, 26.51 , 134.00 ,10,Store,No Discount,Kekule 8GB MP3 Player new model M820 White,MP4&MP3,Audio,Jigawa,North West"
"7153,08/06/2013, 9.99 , 40.55 ,10,Store,No Discount,NT Wireless Bluetooth Stereo Headphones E302 Silver,Bluetooth Headphones,Audio,Jigawa,North West"
"827,28/06/2012, 22.16 , 299.23 ,10,Store,No Discount,Kekule 8GB Clock & Radio MP3 Player X850 Blue,MP4&MP3,Audio,Abia,South East"
"20,21/06/2014, 73.92 , 149.95 ,20,Store,No Discount,WWI 1GBPulse Smart pen E50 Black,Recording Pen,Audio,Imo,South East"
"7102,20/02/2014, 1.02 , 59.00 ,18,Store,Deeper Promotion,Simpson CRT17 E105 White,Monitors,Computers,Cross River,South South"
"194,01/01/2013, 5.82 , 26.99 ,9,Store,Deeper Promotion,Kekule KSU-less key system M38 White,Home & Office Phones,Cell phones,Cross River,South South"
"7035,08/05/2012, 14.36 , 190.00 ,5,Store,No Discount,Kekule Screen 100in E010 Black,Projectors & Screens,Computers,Cross River,South South"
"7132,07/03/2012, 6.26 , 12.99 ,6,Store,New Year Promotion,SV DVD Movies E100 Yellow,Movie DVD,""Music, Movies and Audio Books"",Cross River,South South"
"7123,28/07/2014, 5.31 , 11.50 ,9,Store,August Promotion,Kekule Smart Battery M901 Grey,Computers Accessories,Computers,Kwara,North Central"
"270,22/04/2013, 284.73 , 588.00 ,10,Store,No Discount,""A. Datum SLR Camera 35"""" X358 Gold"",Digital SLR Cameras,Cameras and camcorders ,Zamfara,North West"
"485,21/09/2014, 103.21 , 326.00 ,20,Store,No Discount,Simpson Laptop8.9 E0890 Black,Laptops,Computers,Cross River,South South"
"6981,04/11/2012, 378.23 , 588.00 ,8,Store,Convention Promotion,""A. Datum SLR Camera 35"""" X358 Silver"",Digital SLR Cameras,Cameras and camcorders ,Jigawa,North West"
"7635,12/11/2012, 23.34 , 46.99 ,8,Store,Convention Promotion,Kekule In front of Centrex L15 Black,Home & Office Phones,Cell phones,Jigawa,North West"
"109,17/07/2013, 5.25 , 26.90 ,9,Store,August Promotion,Kekule Bright Light battery E20 Pink,Computers Accessories,Computers,Kogi,North Central"
"60,24/08/2013, 3.22 , 255.00 ,12,Store,Adventist Promotion,Kekule 32GB Video MP3 Player M3200 Pink,MP4&MP3,Audio,Anambra,South East"
"176,02/07/2014, 114.05 , 149.95 ,24,Store,Adventist Promotion,WWI 1GBPulse Smart pen E50 Black,Recording Pen,Audio,Anambra,South East"
"1158,08/10/2014, 8.74 , 11.50 ,13,Store,Winners Promotion,Kekule Smart Battery M901 Grey,Computers Accessories,Computers,Anambra,South East"
"7120,09/03/2012, 79.48 , 168.00 ,5,Store,No Discount,""Fabrikam Social Videographer 1/3"""" 8.5mm E200 Blue"",Camcorders,Cameras and camcorders ,Cross River,South South"
"7063,17/06/2012, 769.53 ,"" 1,530.00 "",12,Store,Adventist Promotion,""Fabrikam Independent Filmmaker 1/3"""" 8.5mm X200 Blue"",Camcorders,Cameras and camcorders ,Cross River,South South"
"1692,17/12/2011, 27.40 , 69.00 ,4,Store,Convention Promotion,Proseware CRT19 E201 White,Monitors,Computers,Abia,South East"
"7569,11/12/2011, 6.49 , 12.99 ,4,Store,Deeper Promotion,SV DVD Movies E100 Yellow,Movie DVD,""Music, Movies and Audio Books"",Cross River,South South"
"7357,02/12/2012, 86.86 , 95.95 ,13,Store,Winners Promotion,Kekule 4GB Portable MP3 Player M450 White,MP4&MP3,Audio,Ebonyi,South East"
"1275,10/02/2012, 163.03 , 349.00 ,27,Store,Deeper Promotion,WWI Desktop PC3.0 M0300 Silver,Desktops,Computers,Ebonyi,South East"
"7724,14/05/2013, 28.26 , 95.95 ,10,Store,No Discount,Kekule 4GB Portable MP3 Player M450 White,MP4&MP3,Audio,Anambra,South East"
"6978,07/09/2012, 1.53 , 9.99 ,100,Store,No Discount,Kekule Touch Stylus Pen E150 Red,Cell phones Accessories,Cell phones,Edo,South South"
"1302,20/05/2012, 108.46 , 308.00 ,10,Store,No Discount,The Phone Company Touch Screen Phones Capacitive M908 Black,Touch Screen Phones ,Cell phones,Edo,South South"
"797,13/10/2014, 319.14 ,"" 1,299.00 "",6,Store,Winners Promotion,WWI Laptop19W X0196 Black,Laptops,Computers,Edo,South South"
"7040,16/01/2012, 39.24 , 299.23 ,9,Store,Deeper Promotion,Kekule 8GB Clock & Radio MP3 Player X850 Silver,MP4&MP3,Audio,Ebonyi,South East"
"7720,12/02/2012, 46.49 , 90.00 ,4,Store,Deeper Promotion,Simpson CRT15 E101 White,Monitors,Computers,Anambra,South East"
"7013,17/08/2014, 196.24 , 299.00 ,12,Store,Adventist Promotion,The Phone Company PDA Palm 3.7 inch M830 Black,Smart phones & PDAs ,Cell phones,Anambra,South East"
"1094,26/08/2014, 383.57 , 422.00 ,12,Store,Adventist Promotion,Fabrikam Budget Movie-Maker 1'' 25mm E400 Black,Camcorders,Cameras and camcorders ,Akwa Ibom,South South"
"252,27/04/2012, 9.30 , 39.99 ,10,Store,No Discount,Kekule Electronic Private Automatic Branch Exchange M90 Black,Home & Office Phones,Cell phones,Akwa Ibom,South South"
"7064,23/07/2012, 11.15 , 17.99 ,12,Store,Adventist Promotion,SV DVD 48 DVD Storage Binder M50 Silver,Movie DVD,""Music, Movies and Audio Books"",Akwa Ibom,South South"
"6985,17/02/2012, 195.38 , 310.00 ,9,Store,Deeper Promotion,The Phone Company Smart phones Unlocked International M800 Black,Smart phones & PDAs ,Cell phones,Borno,North East"
"793,06/02/2012, 116.02 , 299.23 ,9,Store,Deeper Promotion,Kekule 8GB Clock & Radio MP3 Player X850 Blue,MP4&MP3,Audio,Edo,South South"
"6988,07/07/2014, 16.69 , 398.00 ,6,Store,Adventist Promotion,The Phone Company PDA Palm 4.7 inch L850 White,Smart phones & PDAs ,Cell phones,Akwa Ibom,South South"
"342,03/03/2012, 203.16 , 699.00 ,9,Store,Deeper Promotion,Proseware Projector 720p LCD56 White,Projectors & Screens,Computers,Borno,North East"
"7416,09/10/2012, 91.60 , 188.00 ,6,Store,Winners Promotion,""Fabrikam Social Videographer 1"""" 25mm E400 Blue"",Camcorders,Cameras and camcorders ,Ebonyi,South East"
"1440,30/10/2014, 28.91 , 37.95 ,26,Store,Winners Promotion,NT Bluetooth Active Headphones E202 White,Bluetooth Headphones,Audio,Zamfara,North West"
"569,23/04/2014, 89.30 , 290.00 ,10,Store,No Discount,A. Datum Super-zoom Digital Camera X300 Azure,Digital Cameras,Cameras and camcorders ,Edo,South South"
"7034,11/12/2013, 21.19 , 41.73 ,18,Store,Deeper Promotion,SV Keyboard E90 Black,Computers Accessories,Computers,Edo,South South"
"590,13/09/2013, 3.26 , 40.55 ,10,Store,No Discount,NT Wireless Bluetooth Stereo Headphones E302 Black,Bluetooth Headphones,Audio,Akwa Ibom,South South"
"7148,28/07/2012, 21.59 , 40.55 ,6,Store,Adventist Promotion,NT Wireless Bluetooth Stereo Headphones E302 Pink,Bluetooth Headphones,Audio,Anambra,South East"
"1331,04/12/2012, 1.08 , 26.99 ,13,Store,Winners Promotion,Kekule KSU-less key system M38 White,Home & Office Phones,Cell phones,Ebonyi,South East"
"1068,12/11/2013, 24.36 , 25.69 ,13,Store,Winners Promotion,NT Bluetooth Stereo Headphones E52 Yellow,Bluetooth Headphones,Audio,Akwa Ibom,South South"
"448,29/07/2012, 18.85 , 37.95 ,6,Store,Adventist Promotion,NT Bluetooth Active Headphones E202 Silver,Bluetooth Headphones,Audio,Akwa Ibom,South South"
"7065,24/05/2012, 162.25 , 299.90 ,5,Store,No Discount,Litware Home Theater System 2.1 Channel E212 Brown,Home Theater System,TV and Video,Edo,South South"
"1129,19/06/2012, 66.45 , 67.40 ,6,Store,Adventist Promotion,WWI Stereo Bluetooth Headphones E1000 Blue,Bluetooth Headphones,Audio,Zamfara,North West"
"600,11/12/2011, 14.81 , 25.69 ,4,Store,Deeper Promotion,NT Bluetooth Stereo Headphones E52 Yellow,Bluetooth Headphones,Audio,Cross River,South South"
"1416,07/11/2012, 21.46 , 41.73 ,6,Store,Winners Promotion,SV Keyboard E90 Black,Computers Accessories,Computers,Borno,North East"
"21,27/11/2013, 131.44 , 199.95 ,26,Store,Winners Promotion,WWI 2GB Pulse Smart pen M100 White,Recording Pen,Audio,Zamfara,North West"
"7068,26/09/2013, 159.62 , 186.90 ,10,Store,No Discount,A. Datum Bridge Digital Camera M300 Green,Digital Cameras,Cameras and camcorders ,Zamfara,North West"
"7399,12/10/2012, 118.37 , 199.95 ,13,Store,Winners Promotion,WWI 2GB Pulse Smart pen M100 Silver,Recording Pen,Audio,Ebonyi,South East"
"324,05/05/2012, 152.15 , 248.00 ,10,Store,No Discount,Proseware High-Performance Business-Class Laser Fax X200 White,""Printers, Scanners & Fax"",Computers,Zamfara,North West"
"7391,17/12/2012, 40.63 , 129.00 ,9,Store,Deeper Promotion,Proseware LCD17W E202 White,Monitors,Computers,Edo,South South"
"518,23/05/2014, 10.78 , 12.95 ,20,Store,No Discount,Kekule Mouse Lock Bundle E200 Black,Computers Accessories,Computers,Borno,North East"
"7303,21/11/2012, 2.22 , 25.69 ,6,Store,Winners Promotion,NT Bluetooth Stereo Headphones E52 Pink,Bluetooth Headphones,Audio,Akwa Ibom,South South"
"7562,19/10/2012, 30.16 , 40.55 ,6,Store,Winners Promotion,NT Wireless Bluetooth Stereo Headphones E302 Pink,Bluetooth Headphones,Audio,Borno,North East"
"7010,07/03/2013, 71.75 , 308.00 ,10,Store,No Discount,The Phone Company Touch Screen Phones Capacitive M908 Black,Touch Screen Phones ,Cell phones,Edo,South South"
"7071,02/02/2012, 14.12 , 29.90 ,9,Store,Deeper Promotion,Kekule USB 2.0 Dock Station docking station M800 Black,Computers Accessories,Computers,Edo,South South"
"7072,23/01/2012, 112.97 , 308.00 ,9,Store,Deeper Promotion,The Phone Company Touch Screen Phones Capacitive M908 Black,Touch Screen Phones ,Cell phones,Rivers,South South"
"760,19/09/2013, 91.17 , 102.00 ,10,Store,No Discount,Proseware Photo Inkjet Printer E290 Green,""Printers, Scanners & Fax"",Computers,Akwa Ibom,South South"
"825,19/02/2013, 416.13 ,"" 1,299.00 "",9,Store,Deeper Promotion,WWI Laptop19W X0196 Black,Laptops,Computers,Ebonyi,South East"
"7017,20/12/2011, 29.17 , 99.00 ,4,Store,Deeper Promotion,Simpson LCD17 E200 Black,Monitors,Computers,Delta,South South"
"1343,22/02/2012, 66.12 , 99.00 ,4,Store,Deeper Promotion,Simpson LCD17 E200 Black,Monitors,Computers,Borno,North East"
"7316,18/10/2013, 31.22 , 40.55 ,13,Store,Winners Promotion,NT Wireless Bluetooth Stereo Headphones E302 Yellow,Bluetooth Headphones,Audio,Akwa Ibom,South South"
"1420,04/04/2012, 80.87 , 300.00 ,10,Store,No Discount,The Phone Company Smart phones Expert M400 Black,Smart phones & PDAs ,Cell phones,Edo,South South"
"7025,15/08/2014, 84.13 ,"" 1,299.00 "",6,Store,Adventist Promotion,WWI Laptop19W X0196 Black,Laptops,Computers,Kaduna,North West"
"883,29/10/2012, 20.83 , 25.69 ,6,Store,Winners Promotion,NT Bluetooth Stereo Headphones E52 Yellow,Bluetooth Headphones,Audio,Rivers,South South"
"7070,10/01/2012, 13.44 , 56.90 ,4,Store,Deeper Promotion,SV 8xDVD E130 Black,VCD & DVD,TV and Video,Edo,South South"
"137,02/07/2014, 35.19 , 109.99 ,24,Store,Adventist Promotion,SV DVD 7-Inch Player Portable E200 White,Movie DVD,""Music, Movies and Audio Books"",Edo,South South"
"1729,20/02/2013, 158.40 , 699.00 ,9,Store,Deeper Promotion,WWI Projector 720p LCD56 Black,Projectors & Screens,Computers,Kaduna,North West"
